,mean,sd,hdi_5%,hdi_95%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
e[122],0.014,0.733,-1.141,1.24,0.011,0.012,4861.0,2990.0,1.0
e[123],0.587,0.819,-0.777,1.897,0.012,0.012,4582.0,2786.0,1.0
e[124],-0.865,0.618,-1.867,0.153,0.01,0.007,4334.0,2295.0,1.0
e[125],0.597,0.819,-0.735,1.928,0.011,0.011,5351.0,2957.0,1.0
e[126],-0.465,0.666,-1.579,0.583,0.01,0.009,4812.0,2714.0,1.0
e[127],-0.486,0.663,-1.622,0.503,0.011,0.009,3871.0,2597.0,1.0
e[128],-1.469,0.509,-2.335,-0.694,0.008,0.005,4670.0,2789.0,1.0
e[129],0.596,0.804,-0.769,1.841,0.012,0.012,4595.0,2736.0,1.0
e[130],-0.482,0.658,-1.532,0.591,0.01,0.009,4251.0,2786.0,1.0
e[131],0.566,0.801,-0.751,1.873,0.012,0.011,4569.0,2661.0,1.0
e[132],-0.499,0.656,-1.631,0.538,0.01,0.009,4269.0,2833.0,1.0
e[133],-0.485,0.681,-1.581,0.649,0.01,0.009,4871.0,2327.0,1.0
c[0],-5.369,0.174,-5.641,-5.069,0.004,0.003,2109.0,2762.0,1.0
c[1],-4.003,0.127,-4.209,-3.801,0.003,0.002,2080.0,2471.0,1.0
